generation,amount_creatures,average_energy,average_speed,average_sense,reproduced,survived,died
98,52,1.7548772978148481,1.2419782710307283,1.5521721428525028,16,18,18
99,52,1.7698769553321183,1.2699232393538322,1.5854384385759746,15,16,21
100,49,1.6066240232781333,1.2702107324408114,1.593266651525667,16,15,18
101,50,1.4617604160825501,1.2982051772391867,1.5947195583037574,13,10,27
102,37,2.055684590188332,1.2989736595205423,1.5634769912370734,17,9,11
103,47,1.7311756258629099,1.321033917488662,1.5645109378821231,17,14,16
104,49,1.6844482802596283,1.3187333191822848,1.5809791933729116,17,14,18
105,50,1.795104938348358,1.3216153302671876,1.5962328558936696,16,19,15
106,51,1.7634192974599767,1.3249038424222326,1.600207133120273,15,15,21
107,50,1.545778062057544,1.3304467033751883,1.603454170919146,17,14,19
108,49,1.628291793347866,1.3463310470882477,1.5729096851382705,22,13,14
109,57,1.7083005785202672,1.3447573394813712,1.5784426890031227,17,15,25
110,52,1.8046640760363433,1.3664643165927335,1.5966566173336434,15,15,22
111,50,1.7791698931516167,1.4098432534983283,1.625462862703596,17,14,19
112,52,1.7619432741984382,1.4268630958944717,1.6514083669215731,18,16,18
113,53,1.7005442963851074,1.4406674982725298,1.6493653393947783,18,17,18
114,54,1.6976148302742344,1.4477409598341935,1.6347525115458326,18,13,23
115,51,1.7484472161256956,1.4772667263135313,1.6581608645773294,18,13,20
116,54,1.7316812965034016,1.5211780404565813,1.612784617494293,15,16,23
117,48,1.67280678984264,1.5467837350610338,1.6200343586878523,13,18,17
118,49,1.8089569632985267,1.5536175830797863,1.6629264432110697,19,9,21
119,49,1.8054929948005474,1.536678458106949,1.656933939439147,18,11,20
120,51,1.686426824867932,1.5543211325627648,1.6407943800919538,20,16,15
121,56,1.7567725113309856,1.5565152950104513,1.6405881457086708,20,13,23
122,54,1.625946473654765,1.5807032668639929,1.638388743927825,18,13,23
123,51,1.6886291119349472,1.5648531503261944,1.6149747150962024,17,14,20
124,50,1.6904408482796258,1.5876165004215834,1.6230511280928266,17,14,19
125,51,1.7603840949855585,1.5800104785585738,1.6173279706493837,17,12,22
126,48,1.6294910667601343,1.5808489421550707,1.6543528649710952,17,16,15
127,52,1.7531647636156515,1.575038209350575,1.665240997703377,16,14,22
128,49,1.7078947749930382,1.590868502611376,1.7018954163339788,15,15,19
129,48,1.8701810990589756,1.6125102663760513,1.7148935910823055,17,16,15
130,51,1.7303169421358824,1.6263930925429153,1.7086870470649598,20,13,18
131,55,1.6626111773578938,1.626785544048858,1.739590228475284,22,8,25
132,54,1.7327392173121257,1.6164957548406778,1.7566014606989313,17,13,24
133,49,1.7943567942849759,1.6145869354634432,1.7577307444173054,16,17,16
134,50,1.6966475800123424,1.6347798872297687,1.7705345429739805,19,9,22
135,51,1.7224588622683836,1.6295463371220382,1.7903094458700763,18,15,18
136,51,1.8044341680827927,1.6117616315589336,1.8014059683200798,18,14,19
137,52,1.767647919971451,1.6088396537095995,1.8116618357042684,19,12,21
138,50,1.6883380980660456,1.645239229076445,1.810989557836172,17,16,17
139,51,1.8045454075680822,1.6743860388468068,1.8061015081833725,15,15,21
140,50,1.6336482218008619,1.6380492069155408,1.834009127381474,15,16,19
141,49,1.8122256345622776,1.6599263888891376,1.8402347983175589,16,13,20
142,47,1.793198063899587,1.6585968564048124,1.8678583177257109,17,11,19
143,49,1.8145616191933787,1.675831247921256,1.8489174597482392,14,19,16
144,52,1.7488168046339991,1.665659917842846,1.8321188942788342,20,11,21
145,52,1.8200016890770097,1.633654524326127,1.838913334610981,16,17,19
146,51,1.7825014649767263,1.6453651201254262,1.8227286938497753,13,12,26
147,42,1.812721444011198,1.6720930341473184,1.795968814049646,16,15,11
148,52,1.631390101339516,1.6856480602644501,1.8033376523303477,17,12,23
149,48,1.7652449674976058,1.7029795319518675,1.8031478189217698,17,13,18
150,50,1.7687271150568395,1.7195220883661433,1.81406479780103,16,13,21
151,47,1.8008728593649004,1.7354572588849653,1.814268300821781,18,11,18
152,51,1.801289919707942,1.7084558104720242,1.813681430998768,17,12,22
153,48,1.6757626755819963,1.7344155143064344,1.8365415071426823,14,13,21
154,45,1.520400152126004,1.7775754937225758,1.8396452561581491,10,11,24
155,34,2.048717845939919,1.813542041963693,1.8747194340934328,16,8,10
156,44,1.8325613870358586,1.8591807457200218,1.8574776507786281,15,14,15
157,49,1.804434760860218,1.8455004139312234,1.8601942984921485,14,20,15
158,50,1.5840348213568698,1.8358188616988833,1.8593557418679094,19,8,23
159,49,1.7909258327265494,1.875576629874874,1.8520619732243435,18,12,19
160,50,1.844509817966035,1.9230401632279788,1.8262656888132343,17,13,20
161,49,1.7384095993272628,1.9229751935773187,1.8203907375330184,17,16,16
162,53,1.6469108398044743,1.9208065587296288,1.831230523218841,17,14,22
163,51,1.66309141083457,1.9559108659652062,1.847234852881792,17,13,21
164,51,1.5269258989621075,1.9562051268693723,1.8804530548429768,17,14,20
165,51,1.571295478063666,1.9691828768769888,1.8722591300709568,16,19,16
166,52,1.797510555271362,1.9772385695851684,1.9035143787780888,17,16,19
167,52,1.7984742045829658,1.9854950334523105,1.9148972496906056,15,14,23
168,46,1.7197530769156157,1.9927932146970158,1.9289540278234494,17,10,19
169,48,1.7450325991273365,1.995076129935778,1.9060065785675997,12,16,20
170,43,1.8469609228356605,2.0054439132135204,1.9098033884112047,18,11,14
