generation,amount_creatures,average_energy,average_speed,average_sense,reproduced,survived,died
79,31,1.3566442076463392,1.07214589755918,1.5908300297576818,11,10,10
80,33,1.4041840533438534,1.0707220228963987,1.6036719199113836,9,13,11
81,33,1.394987754646805,1.0713986325328284,1.6360185327013894,12,10,11
82,36,1.2056396476346605,1.0725601077844218,1.653909613742805,8,14,14
83,31,1.4647722709060058,1.0834418435484983,1.6427425386131465,11,9,11
84,34,1.280745215573514,1.0826755035698088,1.684175938385143,10,11,13
85,33,1.347296444956771,1.0776078036680166,1.687643314426196,12,11,10
86,36,1.218817111051234,1.0959061815626516,1.6551409792767755,8,17,11
87,35,1.1633010164957267,1.1001033208964552,1.645577828046618,10,8,17
88,30,1.368847521308808,1.0924943124085886,1.642540966882229,11,6,13
89,30,1.3337553835291578,1.088075919486951,1.656396036926589,10,11,9
90,32,1.2991922854756277,1.0807475760537169,1.6475610297130445,9,12,11
91,31,1.2985671146891231,1.0901055840078768,1.6451849775865905,10,11,10
92,32,1.4757640468109423,1.0927938305951344,1.6598416951656823,13,11,8
93,37,1.1340448955534967,1.0913603863219685,1.6690549323065023,9,13,15
94,32,1.1896081129688052,1.0908693562988105,1.6808483892909827,8,14,10
95,31,1.449200982819098,1.0951229884234268,1.6706455120152857,10,12,9
96,34,1.0404583807104832,1.1003819963658474,1.6610904522331782,7,12,15
97,27,1.4493065427911414,1.0952457454814473,1.6904904402728684,10,8,9
98,30,1.3175308731058037,1.0896130001249473,1.7083124727712693,11,8,11
99,31,1.3498718835552486,1.0603605934229714,1.7533062055384867,11,9,11
100,33,1.3664460726515106,1.0588164705021044,1.763603401374859,10,11,12
101,32,1.3741576085476852,1.082914141868845,1.7067414934143461,12,10,10
102,35,1.1891464286231042,1.0607135366477112,1.737906444844839,12,7,16
103,31,1.2777295108114073,1.0384885318221622,1.7148844499484255,11,8,12
104,31,1.5055829657553783,1.0684610482959631,1.755383339491393,11,13,7
105,37,1.1734124960168062,1.0667996383129954,1.7739051980635003,11,12,14
106,35,1.0728823908476768,1.0570282995886673,1.750666079641048,8,16,11
107,32,1.3385974659980255,1.071184276820945,1.7467318203052613,11,10,11
108,33,1.2864466231192893,1.0816333215730667,1.781852873559296,12,8,13
109,34,1.0668452100955041,1.0948272544368773,1.784796143135223,8,9,17
110,27,1.5973725795190816,1.0770162964698213,1.7287014835096886,11,6,10
111,32,1.2162527157770022,1.0945467486988913,1.7965975750624288,10,10,12
112,31,1.0751157451732212,1.0875274145561007,1.8645092166180885,9,9,13
113,28,1.468639652369125,1.0843630778127678,1.8580231501876887,13,5,10
114,32,1.3254051544358814,1.0926076920062897,1.8565618987497883,11,12,9
115,35,1.1699703450976517,1.094017989686832,1.8317089445542105,8,17,10
116,34,1.2072003974991905,1.0860690845068803,1.8283242424104786,8,14,12
117,31,1.0397633635504027,1.091704254822008,1.867998923757608,7,12,12
118,26,1.4045476949511944,1.1051049274137807,1.8647875788198247,10,7,9
119,28,1.2147364618009593,1.100468626658883,1.8374606429246632,10,8,10
120,29,1.2514315415304242,1.0843725067204533,1.851401706480689,12,4,13
121,30,1.2944054902396933,1.088629953139236,1.7931237500947834,9,11,10
122,30,1.4547163497511455,1.0914047232354338,1.8092759665913305,12,11,7
123,36,1.154831589381427,1.0803312117273218,1.8136523408674767,10,13,13
124,34,1.3122639205770499,1.0664333567474407,1.913682360502326,13,10,11
125,36,1.183539838492468,1.0589947865732,1.95183459868651,9,11,16
126,31,1.4010056035210148,1.0650454188535314,2.01526831579524,13,7,11
127,35,1.0583879905494702,1.0641643744468725,2.0865294607105915,10,10,15
128,30,1.2873825428032968,1.0742552813186566,2.0796499481805126,11,8,11
129,30,1.343180820500767,1.0829386705801178,2.0978806084099744,9,11,10
130,32,1.2313545271866988,1.072572838141019,2.118021919786129,11,7,14
131,30,1.311990272886076,1.071883512945861,2.1142004787657434,9,9,12
132,28,1.621870594339224,1.0621513156296882,2.118160664364203,12,6,10
133,32,1.2373464332957187,1.0683662915047356,2.107296721836835,11,9,12
134,32,1.044555781821469,1.0756510583170753,2.1092485577329714,10,8,14
135,29,1.3236057937730648,1.0766986657514692,2.09650668552251,10,12,7
136,33,1.1720888865307817,1.0794010537351655,2.0792592829989016,12,10,11
137,34,1.2327543351242047,1.0823631091196106,2.0543086226777167,13,9,12
138,36,1.0265445493631582,1.0924741399709175,2.039407670894919,8,13,15
139,31,1.0567251098406685,1.1010153022516658,2.0120948140286257,8,12,11
140,28,1.308354769760205,1.1007857402986603,2.0070106977157836,14,3,11
141,32,1.123057919589452,1.1056286305029885,1.9887903337544885,9,8,15
142,27,1.3888232709630473,1.1032303240326475,2.012079192527265,12,4,11
143,31,1.4056936926124994,1.1043554582335302,2.025956428102287,14,8,9
144,38,1.0994476016389474,1.1153731794899637,2.015305922505933,12,9,17
145,34,1.0456101159109559,1.1095977168250488,2.031686606490762,11,8,15
146,31,1.3469697337689832,1.103907827872166,2.0057820452269235,8,11,12
147,31,1.1922925481545972,1.0894376898457812,2.015253248318626,12,6,13
148,31,1.398318762989303,1.078919638713768,1.9950764266462253,7,15,9
149,33,1.0214687490929195,1.0761283794347223,1.9791397950105134,9,10,14
150,28,1.339015317357291,1.0676449253563765,1.9718217657741965,10,10,8
151,31,1.4751613794592313,1.0726974860406193,1.9637072389581383,14,12,5
152,40,0.9926771558238071,1.0653356682160118,1.9631973232340652,11,7,22
153,30,1.1298309761147534,1.068972475530908,1.9415903460768247,7,13,10
154,28,1.2922135086661395,1.090287086322025,1.9599759041439193,10,8,10
155,29,1.3085399038788548,1.1047265411165434,1.966129181145768,10,9,10
156,31,1.259548986267054,1.0940198256366642,1.99353147549447,10,12,9
157,32,1.181615750734784,1.0898490245404189,2.034093596919331,12,7,13
158,31,1.2170714147154027,1.0824855616868077,2.053701961828359,10,11,10
159,31,1.116841356852456,1.081713136573184,2.0685269113117424,11,6,14
160,29,1.3522888928295154,1.0937759451406515,2.0789738465316594,9,10,10
161,30,1.268227019491929,1.113743471341809,2.0598148752960497,11,9,10
162,31,1.2156900450174424,1.1279106924300724,2.0719118242016905,8,10,13
